hour,is_peak,elec,solar
16,1,6.63675,0.507095159
17,1,6.66725,0.332116027
18,1,6.0727,0.114983306
19,1,5.6655,0.001669449
20,0,4.76515,0
21,0,3.3014,0
22,0,2.257,0
23,0,1.73545,0
0,0,1.27865,0
1,0,1.3516,0
2,0,1.6587,0
3,0,1.95215,0
4,0,3.7575,0
5,0,5.12765,0
6,0,6.37815,0
7,0,8.6244,0
8,0,9.7693,0.016798831
9,0,10.1239,0.13042571
10,0,9.91455,0.34421953250000004
11,0,10.4028,0.5071994989999999
12,0,10.5802,0.654945743
13,0,11.21565,0.6955342234999999
14,0,11.18595,0.68186561
15,1,7.23295,0.619991653
16,1,6.8285,0.507721202
17,1,6.52795,0.33263773
18,1,6.1584,0.11268781300000001
19,1,5.46915,0.001460768
20,0,4.85975,0
21,0,3.206,0
22,0,1.891,0
23,0,1.9079,0
0,0,1.26905,0
1,0,1.4186,0
2,0,1.3226,0
3,0,1.1982,0
4,0,1.8762,0
5,0,2.0442,0
6,0,3.4188,0
7,0,6.12675,0
8,0,8.7352,0.040588481
9,0,10.72145,0.11581802999999999
10,0,12.4411,0.262207846
11,0,12.94085,0.419657763
12,0,13.9512,0.604236227
13,0,13.9783,0.627295493
14,0,14.31185,0.575020868
15,1,14.2052,0.4425083470000001
16,1,13.8729,0.37145242075000007
17,1,13.08055,0.222558431
18,1,12.1515,0.091089316
19,1,11.2755,0.006990818
20,0,8.47395,0
21,0,4.5637,0
22,0,3.0947,0
23,0,2.472,0
0,0,1.76045,0
1,0,1.2306,0
2,0,1.1231,0
3,0,1.19875,0
4,0,1.83765,0
5,0,1.44885,0
6,0,1.5865,0
7,0,2.1389,0
8,0,3.8252,0.013877295
9,0,6.5253,0.053735393
10,0,9.8141,0.156510851
11,0,10.88275,0.171953256
12,0,12.02835,0.264398998
13,0,12.3966,0.552378965
14,0,12.5326,0.373226211
15,1,12.71255,0.177796327
16,1,12.65415,0.20565525899999998
17,1,12.034,0.14075542549999998
18,1,10.3648,0.14524207
19,1,7.26145,0.003860601
20,0,6.03015,0
21,0,4.80695,0
22,0,3.81965,0
23,0,1.6954,0
0,0,1.2534,0
1,0,1.34865,0
2,0,1.4248,0
3,0,2.0276,0
4,0,3.42515,0
5,0,4.99505,0
6,0,6.32855,0
7,0,9.24425,0
8,0,10.55845,0.038188648
9,0,12.4972,0.091819699
10,0,12.8308,0.313752087
11,0,14.00565,0.434995827
12,0,13.51795,0.40160684449999995
13,0,14.7061,0.528380635
14,0,14.0353,0.6435726209999999
15,1,7.9887,0.5891068447500001
16,1,7.4537,0.477045075
17,1,7.02525,0.291840568
18,1,6.38855,0.092237062
19,1,6.0524,0.001147746
20,0,4.93215,0
21,0,3.2178,0
22,0,2.51165,0
23,0,1.6253,0
0,0,1.2681,0
1,0,1.5715,0
2,0,1.41965,0
3,0,2.5049,0
4,0,4.4612,0
5,0,5.91725,0
6,0,7.80855,0
7,0,10.84405,0
8,0,12.82695,0.03307596
9,0,13.86315,0.139190317
10,0,14.9383,0.311978297
11,0,16.5639,0.468384808
12,0,16.8024,0.621452421
13,0,17.43885,0.6710141905000001
14,0,16.58525,0.6571368947499999
15,1,8.14635,0.590358932
16,1,7.9374,0.473497496
17,1,7.3112,0.293301336
18,1,6.6392,0.086185309
19,1,6.1126,0.001147746
20,0,5.10505,0
21,0,3.55875,0
22,0,2.5813,0
23,0,1.65285,0
0,0,1.29695,0
1,0,1.38155,0
2,0,1.43295,0
3,0,2.80055,0
4,0,4.5163,0
5,0,5.5983,0
6,0,7.3151,0
7,0,10.89135,0
8,0,12.33895,0.019094324
9,0,13.39165,0.099123539
10,0,12.8477,0.27744156924999996
11,0,13.76715,0.469636895
12,0,14.0291,0.61946995
13,0,14.5544,0.679570117
14,0,13.7512,0.6616235389999999
15,1,7.97185,0.5902545909999999
16,1,7.31255,0.473601836
17,1,6.78445,0.293927379
18,1,6.73015,0.0846202
19,1,6.518,0.000730384
20,0,5.44975,0
21,0,3.35245,0
22,0,2.31935,0
23,0,1.5552,0
0,0,1.2623,0
1,0,1.5682,0
2,0,1.6414,0
3,0,2.33395,0
4,0,3.7255,0
5,0,5.32335,0
6,0,6.8116,0
7,0,8.9967,0
8,0,11.09385,0.030884808
9,0,11.9385,0.109557596
10,0,13.2549,0.30686560924999995
11,0,14.153,0.468489149
12,0,15.1243,0.611748748
13,0,15.3097,0.672474959
14,0,15.0599,0.65442404
15,1,7.7768,0.583576795
16,1,7.4043,0.46848914875000003
17,1,7.0365,0.28735392325000003
18,1,6.4554,0.080655259
19,1,6.19495,0.000626044
20,0,5.07065,0
21,0,3.38295,0
22,0,2.64605,0
23,0,1.677,0
0,0,1.2787,0
1,0,1.5711,0
2,0,1.43925,0
3,0,2.67295,0
4,0,3.9271,0
5,0,5.48695,0
6,0,6.7676,0
7,0,9.2057,0
8,0,11.0073,0.013251252
9,0,11.57535,0.080446578
10,0,12.0765,0.162353923
11,0,12.78565,0.313752087
12,0,12.94795,0.5921327212499999
13,0,12.8513,0.6555717864999999
14,0,12.6371,0.6393989984999999
15,1,7.3067,0.570742905
16,1,7.4375,0.452942404
17,1,6.66905,0.277963272
18,1,6.7228,0.075751252
19,1,5.7614,0.000417362
20,0,4.9333,0
21,0,3.26725,0
22,0,2.24475,0
23,0,1.80655,0
0,0,1.7077,0
1,0,1.17295,0
2,0,1.1297,0
3,0,1.4177,0
4,0,1.79775,0
5,0,2.6026,0
6,0,4.7635,0
7,0,6.75695,0
8,0,9.56695,0.02942404
9,0,11.1534,0.083994157
10,0,11.1862,0.157867279
11,0,11.938,0.418405676
12,0,12.69905,0.582429049
13,0,13.1521,0.65995409
14,0,12.49895,0.6399207015000001
15,1,13.3383,0.5652128547499999
16,1,12.92115,0.45221202
17,1,13.564,0.27399833
18,1,12.7013,0.072725376
19,1,12.6501,0.000313022
20,0,9.2152,0
21,0,5.17495,0
22,0,3.56285,0
23,0,2.41715,0
0,0,1.5411,0
1,0,1.23845,0
2,0,1.3426,0
3,0,1.44755,0
4,0,1.83725,0
5,0,1.89485,0
6,0,1.68475,0
7,0,2.7451,0
8,0,5.9714,0.025250417249999997
9,0,8.72485,0.11206177
10,0,13.0004,0.269407346
11,0,14.8593,0.453255426
12,0,16.0178,0.557909015
13,0,16.2772,0.65265025
14,0,16.6769,0.627921536
15,1,16.104,0.554048414
16,1,16.59455,0.445534224
17,1,15.50065,0.267216194
18,1,12.85665,0.067508348
19,1,7.90945,0
20,0,7.08885,0
21,0,5.9137,0
22,0,3.94845,0
23,0,1.7405,0
0,0,1.255,0
1,0,1.34865,0
2,0,2.0833,0
3,0,2.0445,0
4,0,3.8236,0
5,0,6.13365,0
6,0,7.6327,0
7,0,10.7632,0
8,0,11.58935,0.018468280499999996
9,0,12.1461,0.075855593
10,0,12.30385,0.1028798
11,0,11.95185,0.174457429
12,0,12.5059,0.30811769624999996
13,0,11.67155,0.5966193654999999
14,0,11.4435,0.625313022
15,1,7.4496,0.555926544
16,1,6.404,0.458994157
17,1,6.27695,0.274937396
18,1,6.2053,0.06792571
19,1,5.5592,0
20,0,5.1788,0
21,0,3.0782,0
22,0,1.97255,0
23,0,1.78065,0
0,0,1.26815,0
1,0,1.5715,0
2,0,1.63905,0
3,0,1.89485,0
4,0,3.62905,0
5,0,5.5836,0
6,0,7.0911,0
7,0,9.8332,0
8,0,11.8198,0.013877295
9,0,12.4325,0.105488314
10,0,13.54685,0.235914023
11,0,14.12905,0.364983306
12,0,14.9824,0.429152755
13,0,15.2572,0.6555717864999999
14,0,15.30595,0.7113939902499999
15,1,7.98395,0.536310518
16,1,7.5693,0.422370618
17,1,7.06735,0.254173623
18,1,6.7008,0.117800501
19,1,5.95065,0.000313022
20,0,5.50055,0
21,0,3.39065,0
22,0,2.17205,0
23,0,1.6559,0
0,0,1.5162,0
1,0,1.601,0
2,0,1.65265,0
3,0,3.0445,0
4,0,5.3128,0
5,0,7.6757,0
6,0,9.37215,0
7,0,12.30625,0
8,0,14.3919,0.017842237
9,0,15.31215,0.074499165
10,0,15.5289,0.183013356
11,0,15.9276,0.270450751
12,0,16.78895,0.35475793
13,0,17.09705,0.5104340567500001
14,0,17.1602,0.5569699499999999
15,1,8.318,0.371974124
16,1,8.3297,0.37948664449999997
17,1,8.7331,0.141903172
18,1,7.68775,0.048622704499999995
19,1,7.2073,0
20,0,6.26955,0
21,0,3.85385,0
22,0,2.504,0
23,0,2.2633,0
0,0,1.2626,0
1,0,1.5682,0
2,0,1.42245,0
3,0,4.1515,0
4,0,8.07505,0
5,0,9.32045,0
6,0,11.17395,0
7,0,13.93465,0
8,0,15.97675,0.010329716249999999
9,0,16.78225,0.061352254
10,0,16.20965,0.11863522550000001
11,0,16.02595,0.410058431
12,0,16.11255,0.38960768
13,0,16.6176,0.37312187
14,0,15.03735,0.604131887
15,1,7.90225,0.568864775
16,1,7.23345,0.443134391
17,1,6.7637,0.2721202
18,1,6.2784,0.063960768
19,1,6.2777,0
20,0,5.0108,0
21,0,3.5313,0
22,0,2.1695,0
23,0,1.7001,0
0,0,1.4504,0
1,0,1.6188,0
2,0,1.4393,0
3,0,2.4138,0
4,0,3.86845,0
5,0,5.4692,0
6,0,6.84005,0
7,0,8.62135,0
8,0,9.56235,0.016694491
9,0,9.96015,0.089524207
10,0,10.69115,0.251669449
11,0,10.3789,0.354653589
12,0,11.36765,0.526293823
13,0,10.80915,0.581803005
14,0,10.30495,0.598914858
15,1,7.3231,0.482992488
16,1,6.5115,0.22193238725000003
17,1,6.60405,0.17466610999999999
18,1,5.79475,0.052900668000000005
19,1,5.8176,0
20,0,4.78055,0
21,0,2.9171,0
22,0,2.05735,0
23,0,1.65415,0
0,0,1.4402,0
1,0,1.2214,0
2,0,1.3487,0
3,0,1.4177,0
4,0,1.63725,0
5,0,2.17775,0
6,0,3.37605,0
7,0,5.4234,0
8,0,8.17705,0.003964941
9,0,8.4774,0.054152755
10,0,9.358,0.15609348899999997
11,0,9.1146,0.18530884774999998
12,0,9.72435,0.23414023374999998
13,0,9.1595,0.378130217
14,0,10.04555,0.350688648
15,1,9.671,0.44908180324999997
16,1,10.5667,0.39388564249999997
17,1,10.068,0.228505843
18,1,10.63695,0.052483306
19,1,9.64525,0
20,0,7.0946,0
21,0,4.44965,0
22,0,2.79735,0
23,0,2.49135,0
0,0,1.89115,0
1,0,1.23855,0
2,0,1.1231,0
3,0,1.1469,0
4,0,1.3861,0
5,0,2.22745,0
6,0,1.3147,0
7,0,2.08755,0
8,0,3.5758,0.009912354
9,0,5.41875,0.09004591
10,0,9.20045,0.216297997
11,0,9.1036,0.41496243725000004
12,0,9.2714,0.538814691
13,0,9.5734,0.5838898164999999
14,0,9.38805,0.584933222
15,1,9.6506,0.5277545907500001
16,1,9.31105,0.408597663
17,1,9.99195,0.212124374
18,1,8.0053,0.045805509
19,1,7.01405,0
20,0,5.87975,0
21,0,4.6714,0
22,0,3.5676,0
23,0,1.74145,0
0,0,1.2553,0
1,0,1.34865,0
2,0,1.42485,0
3,0,1.67295,0
4,0,3.37115,0
5,0,5.00485,0
6,0,6.0919,0
7,0,8.15135,0
8,0,9.21835,0.011790484
9,0,9.82405,0.07533389
10,0,9.301,0.274415693
11,0,10.20435,0.423935726
12,0,9.7725,0.535580134
13,0,10.4487,0.5762729552499999
14,0,9.4096,0.5801335559999999
15,1,7.2259,0.5085559262499999
16,1,6.28555,0.38908597699999997
17,1,6.5877,0.229340568
18,1,5.8179,0.048935726250000006
19,1,5.64685,0
20,0,4.62655,0
21,0,3.17535,0
22,0,2.04125,0
23,0,1.4324,0.000313022
0,0,1.2682,0
1,0,1.5714,0
2,0,1.639,0
3,0,1.6712,0
4,0,2.8901,0
5,0,4.95095,0
6,0,6.1872,0
7,0,7.988,0
8,0,9.2652,0.00907763
9,0,9.26055,0.073038397
10,0,9.48745,0.271807179
11,0,9.4086,0.426335559
12,0,9.77185,0.532867279
13,0,9.49865,0.572308014
14,0,9.4067,0.569282137
15,1,6.6364,0.47913188649999994
16,1,6.57195,0.292466611
17,1,6.20455,0.210037563
18,1,5.601,0.044866444000000005
19,1,5.47375,0
20,0,4.53115,0
21,0,3.1392,0.000313022
22,0,2.008,0
23,0,1.41445,0
0,0,1.2961,0
1,0,1.60095,0
2,0,1.4338,0
3,0,2.08985,0
4,0,2.6493,0
5,0,4.98135,0
6,0,6.27295,0
7,0,8.1342,0
8,0,8.5242,0.009494992
9,0,8.9709,0.067717029
10,0,8.79815,0.25740818
11,0,9.35545,0.403589316
12,0,9.34015,0.509599332
13,0,9.8143,0.543196995
14,0,9.3094,0.542675292
15,1,6.9502,0.491235393
16,1,6.60885,0.380112688
17,1,6.57765,0.21431552599999998
18,1,6.49065,0.040692821
19,1,5.6964,0
20,0,4.80355,0
21,0,3.25805,0
22,0,1.83325,0
23,0,1.57275,0
0,0,1.48155,0
1,0,1.34865,0
2,0,1.42205,0
3,0,1.92835,0
4,0,2.7537,0
5,0,5.46115,0
6,0,6.24955,0
7,0,8.10225,0
8,0,9.13485,0.030571786249999996
9,0,9.4001,0.095993322
10,0,9.2147,0.197412354
11,0,9.77315,0.38313856425000004
12,0,9.2157,0.501669449
13,0,9.81735,0.5403798
14,0,8.72895,0.546431553
15,1,6.78645,0.49478297149999995
16,1,6.5123,0.37573038400000003
17,1,6.14445,0.205655259
18,1,5.56135,0.037875625999999996
19,1,5.18735,0
20,0,4.6112,0
21,0,2.9808,0
22,0,1.91795,0.000313022
23,0,1.37595,0
0,0,1.27845,0
1,0,1.57105,0
2,0,1.6589,0
3,0,1.92405,0
4,0,2.70785,0
5,0,5.025,0
6,0,6.2999,0
7,0,8.66965,0
8,0,8.84225,0.011164441
9,0,9.5329,0.065317195
10,0,9.76375,0.148163606
11,0,9.3149,0.275041736
12,0,10.2307,0.342967446
13,0,9.66425,0.39795492499999996
14,0,9.4646,0.373017529
15,1,7.4995,0.273059266
16,1,6.46435,0.21723706199999998
17,1,6.70945,0.18739565949999998
18,1,5.6725,0.033597663
19,1,5.49685,0
20,0,4.9089,0
21,0,2.83195,0
22,0,1.9802,0
23,0,1.573,0
0,0,1.2697,0
1,0,1.1729,0
2,0,1.56775,0
3,0,1.4177,0
4,0,1.545,0
5,0,2.1216,0
6,0,3.1225,0
7,0,5.2793,0
8,0,8.20615,0.010538397250000001
9,0,8.5411,0.06427379
10,0,9.22735,0.249060935
11,0,9.60445,0.403693656
12,0,10.15735,0.511164441
13,0,9.82865,0.551335559
14,0,10.72185,0.5507095160000001
15,1,10.2995,0.49196577624999993
16,1,11.14975,0.37499999975000003
17,1,10.4347,0.20398581
18,1,10.46205,0.035580134
19,1,9.9367,0
20,0,7.23265,0
21,0,4.48295,0
22,0,2.80545,0
23,0,2.3648,0
0,0,2.02785,0
1,0,1.2385,0
2,0,1.1231,0
3,0,1.14685,0
4,0,1.37415,0
5,0,1.99705,0
6,0,1.6959,0
7,0,2.08755,0
8,0,3.5879,0.010225375750000001
9,0,5.39155,0.062395659
10,0,8.8368,0.24092237049999998
11,0,9.1785,0.393259599
12,0,9.0872,0.508973289
13,0,9.37855,0.548101002
14,0,9.16135,0.541005843
15,1,9.4219,0.48455759625000006
16,1,9.105,0.36946995
17,1,9.64825,0.19824707825000001
18,1,7.63015,0.032658598
19,1,6.8793,0
20,0,5.77165,0
21,0,4.6055,0
22,0,3.6779,0
23,0,1.4495,0.000626044
0,0,1.3521,0
1,0,1.34865,0
2,0,1.4248,0
3,0,1.8915,0
4,0,3.0637,0
5,0,5.2429,0
6,0,6.24955,0
7,0,8.2001,0.000313022
8,0,9.0307,0.007929883
9,0,9.40365,0.057804674
10,0,9.39965,0.242070117
11,0,9.5574,0.39774624350000004
12,0,9.42315,0.507929883
13,0,9.5748,0.546431553
14,0,8.70115,0.5376669445000001
15,1,6.99825,0.476419032
16,1,6.06115,0.359035894
17,1,6.3565,0.18948247075000002
18,1,5.55105,0.028380635
19,1,5.3959,0
20,0,4.6008,0
21,0,2.75245,0
22,0,1.6913,0
23,0,1.5787,0
0,0,1.48795,0
1,0,1.352,0
2,0,1.6388,0
3,0,1.6831,0
4,0,2.9048,0
5,0,5.1739,0
6,0,6.36325,0
7,0,7.7621,0
8,0,9.32305,0.011686143500000001
9,0,9.17705,0.083159433
10,0,9.4874,0.169762104
11,0,9.4442,0.223810518
12,0,9.92415,0.46650667775000004
13,0,9.8695,0.5282762937500001
14,0,9.95495,0.5034432385000001
15,1,6.69725,0.461498331
16,1,6.37935,0.304987479
17,1,6.4254,0.13449499175000001
18,1,5.59155,0.018468281
19,1,5.4558,0
20,0,4.50975,0
21,0,3.1242,0
22,0,1.993,0
23,0,1.3992,0
0,0,1.51575,0
1,0,1.38155,0
2,0,1.65315,0
3,0,1.6562,0
4,0,2.9008,0
5,0,5.20645,0
6,0,6.2254,0
7,0,8.05975,0
8,0,8.574,0.002295493
9,0,9.14305,0.079403172
10,0,8.68585,0.118948247
11,0,9.05375,0.094219533
12,0,9.02225,0.119156928
13,0,9.3091,0.171640234
14,0,8.87145,0.177900668
15,1,6.6522,0.17497913199999998
16,1,6.547,0.155780467
17,1,6.9677,0.070429883
18,1,6.01875,0.01283389
19,1,5.6717,0
20,0,4.78755,0.000313022
21,0,3.25145,0
22,0,2.26495,0
23,0,1.3425,0
0,0,1.26245,0
1,0,1.3487,0.000313022
2,0,1.42175,0
3,0,1.91175,0
4,0,3.15165,0
5,0,5.00775,0
6,0,6.24955,0
7,0,8.32685,0
8,0,8.90665,0.016903172
9,0,9.6278,0.072829717
10,0,8.9866,0.190525876
11,0,9.7801,0.383764608
12,0,9.5914,0.434265443
13,0,9.4546,0.530884808
14,0,8.73005,0.465463272
15,1,7.2292,0.5077212019999999
16,1,6.24045,0.337750417
17,1,6.14215,0.17059682799999998
18,1,5.55805,0.034536728
19,1,5.40395,0
20,0,4.6512,0
21,0,2.934,0
22,0,1.6945,0
23,0,1.37095,0
0,0,1.49845,0
1,0,1.3516,0
2,0,1.8783,0
3,0,1.734,0
4,0,2.73555,0
5,0,5.2463,0
6,0,6.52225,0
7,0,8.22465,0.006886478
8,0,9.07225,0.047683639
9,0,9.507,0.23340985
10,0,9.5039,0.369574291
11,0,9.3655,0.33086393999999997
12,0,9.7216,0.320325543
13,0,9.4615,0.303631052
14,0,9.2805,0.547996661
15,1,6.9641,0.394929049
16,1,6.5512,0.21003756275000002
17,1,6.63495,0.02754591
18,1,5.6167,0
19,1,5.65545,0
20,0,4.63115,0
21,0,3.0015,0
22,0,1.71575,0
23,0,1.51435,0
0,0,1.489,0
1,0,1.6119,0
2,0,1.12895,0
3,0,1.1982,0
4,0,1.49325,0
5,0,2.0883,0
6,0,3.5141,0
7,0,5.37215,0.006677797
8,0,7.92085,0.054048414249999996
9,0,8.45205,0.256573456
10,0,9.42785,0.42821368949999994
11,0,8.75555,0.552691987
12,0,9.53765,0.5888981637499999
13,0,9.39,0.586811352
14,0,9.1963,0.520659433
15,1,9.5687,0.393468281
16,1,9.73255,0.20722036700000002
17,1,10.3713,0.025459098500000003
18,1,10.015,0
19,1,9.7796,0
20,0,6.4661,0
21,0,4.42855,0
22,0,3.23785,0
23,0,2.3804,0
0,0,1.54065,0
1,0,1.2387,0
2,0,1.15365,0
3,0,1.55525,0
4,0,1.3611,0
5,0,1.75995,0
6,0,1.4622,0
7,0,2.08755,0.006051753
8,0,3.83,0.053839733
9,0,5.57055,0.256260434
10,0,8.6596,0.429674458
11,0,9.18055,0.550187813
12,0,9.0947,0.585976628
13,0,9.39685,0.577942404
14,0,9.1827,0.522850584
15,1,9.2484,0.393572621
16,1,9.74175,0.20617696150000003
17,1,9.47075,0.022433221999999996
18,1,7.67285,0
19,1,6.70455,0
20,0,6.02165,0
21,0,4.83475,0
22,0,3.4566,0
23,0,1.33575,0
0,0,1.2567,0
1,0,1.7876,0
2,0,1.42485,0
3,0,1.69845,0
4,0,2.96145,0
5,0,5.01075,0
6,0,6.69275,0
7,0,7.87745,0.005321369
8,0,9.36435,0.049144407249999994
9,0,9.1918,0.24697412350000003
10,0,9.46705,0.41965776325000004
11,0,9.36045,0.529006678
12,0,9.7057,0.569073456
13,0,9.40275,0.561978297
14,0,9.2061,0.507199499
15,1,6.59925,0.381782137
16,1,6.71205,0.202003339
17,1,6.1646,0.023476627499999996
18,1,5.7949,0
19,1,5.19755,0
20,0,4.395,0
21,0,3.1042,0
22,0,1.79675,0
23,0,1.55685,0
0,0,1.2936,0
1,0,1.35205,0
2,0,1.4196,0
3,0,2.12525,0
4,0,2.72185,0
5,0,5.181,0
6,0,6.1409,0
7,0,8.2109,0.00542571
8,0,8.86595,0.046848915
9,0,9.6272,0.23633138550000002
10,0,9.02875,0.40692821399999995
11,0,9.76165,0.517320534
12,0,9.6022,0.550396494
13,0,9.48525,0.544344741
14,0,9.00685,0.4959307177500001
15,1,6.8252,0.37687813025000005
16,1,6.49775,0.19428213700000002
17,1,6.38645,0.022641902999999998
18,1,5.56685,0
19,1,5.2139,0
20,0,4.6238,0
21,0,3.16825,0
22,0,1.7828,0
23,0,1.61075,0
0,0,1.29665,0
1,0,1.38145,0
2,0,1.6527,0
3,0,1.8871,0
4,0,2.8896,0
5,0,4.9866,0
6,0,6.39965,0
7,0,8.12985,0.004904007
8,0,8.49865,0.041423205
9,0,9.1296,0.229862271
10,0,8.93565,0.398059266
11,0,8.9883,0.508451586
12,0,9.70825,0.54413606
13,0,9.9446,0.537458264
14,0,10.1284,0.48800083450000004
15,1,7.1118,0.367383139
16,1,6.65235,0.189795493
17,1,6.65415,0.022120200500000003
18,1,6.1348,0
19,1,6.43285,0
20,0,4.8822,0
21,0,3.114,0
22,0,1.8911,0
23,0,1.3932,0
0,0,1.4824,0
1,0,1.7877,0
2,0,1.42125,0
3,0,1.66905,0
4,0,2.70265,0
5,0,5.23365,0
6,0,6.8879,0
7,0,7.95205,0.004695326
8,0,9.55585,0.037458264
9,0,9.4092,0.230175292
10,0,10.95555,0.396807179
11,0,11.5626,0.515546745
12,0,12.59075,0.552796327
13,0,13.0428,0.5335976625000001
14,0,12.31225,0.480488314
15,1,7.25665,0.359661937
16,1,6.8953,0.184056762
17,1,6.69985,0.021285476
18,1,6.12255,0
19,1,5.4784,0
20,0,4.8781,0
21,0,2.9963,0
22,0,1.89615,0
23,0,1.72575,0
0,0,1.49885,0
1,0,1.57105,0
2,0,1.4386,0
3,0,1.92155,0
4,0,3.802,0
5,0,6.44465,0
6,0,8.293,0
7,0,11.29785,0.006886478
8,0,12.76835,0.076064274
9,0,13.11045,0.22610601
10,0,13.4389,0.395659433
11,0,13.78585,0.512103506
12,0,13.79425,0.5511268782500001
13,0,14.2497,0.534432388
14,0,12.91275,0.47579298849999996
15,1,8.06685,0.35068864774999997
16,1,7.2958,0.17372704525000002
17,1,7.46915,0.021076794500000003
18,1,6.1301,0
19,1,5.8653,0
20,0,4.79955,0
21,0,3.35145,0
22,0,2.2607,0
23,0,1.98355,0
0,0,1.2691,0
1,0,1.17295,0
2,0,1.5683,0
3,0,1.1982,0
4,0,1.87515,0
5,0,2.2319,0
6,0,3.7159,0
7,0,5.595,0.003756261
8,0,8.3626,0.060413189
9,0,8.78715,0.152128548
10,0,9.41435,0.293510017
11,0,9.14425,0.490400668
12,0,9.6262,0.53119783
13,0,9.43235,0.5172161937499999
14,0,9.76145,0.46389816375000004
15,1,9.8478,0.35027128550000003
16,1,10.17665,0.084828882
17,1,10.54945,0.015755426
18,1,10.11765,0
19,1,9.85755,0
20,0,6.78025,0
21,0,4.67085,0
22,0,3.01905,0
23,0,2.40175,0
0,0,1.5438,0
1,0,1.2396,0
2,0,1.3426,0
3,0,1.36635,0
4,0,1.3804,0
5,0,1.77775,0
6,0,1.6524,0
7,0,2.08755,0.001252087
8,0,3.9768,0.030258765
9,0,5.37725,0.074916528
10,0,8.71645,0.17706594325000002
11,0,9.27545,0.176335559
12,0,9.46775,0.193656094
13,0,9.50525,0.238209516
14,0,9.5716,0.19793405675000003
15,1,9.71435,0.136894825
16,1,10.1156,0.081385643
17,1,9.7268,0.016798832
18,1,8.2124,0
19,1,6.72715,0
20,0,6.04385,0
21,0,5.0675,0
22,0,3.23735,0
23,0,1.38015,0
0,0,1.3703,0
1,0,1.70385,0
2,0,1.3487,0
3,0,1.63475,0
4,0,1.6931,0
5,0,2.70475,0
6,0,4.656,0
7,0,6.7379,0.001356428
8,0,7.88425,0.035997496000000004
9,0,9.3797,0.076168614
10,0,8.9754,0.23904424
11,0,9.6993,0.231740401
12,0,9.4161,0.368322204
13,0,9.6428,0.525354758
14,0,9.6231,0.48038397325000004
15,1,8.9772,0.322621035
16,1,6.75925,0.16913606
17,1,6.9953,0.018468281
18,1,6.2931,0
19,1,5.8742,0
20,0,5.1994,0
21,0,4.6215,0
22,0,2.77,0
23,0,1.70345,0
0,0,1.5843,0
1,0,1.4878,0
2,0,1.352,0
3,0,1.6389,0
4,0,1.6834,0
5,0,2.8268,0
6,0,4.90335,0
7,0,6.18795,0.005738731
8,0,7.76685,0.06980384
9,0,9.11695,0.120722037
10,0,9.67285,0.20210768
11,0,9.2865,0.278693656
12,0,9.63475,0.313439065
13,0,9.5275,0.397433222
14,0,9.6776,0.479966611
15,1,9.07305,0.317508347
16,1,7.0169,0.204194491
17,1,7.5296,0.030258765
18,1,6.2375,0
19,1,5.6316,0
20,0,5.27135,0
21,0,4.5399,0
22,0,3.3668,0
23,0,2.0121,0
0,0,1.4006,0
1,0,1.297,0
2,0,1.38145,0
3,0,1.4329,0
4,0,2.3207,0
5,0,2.6941,0
6,0,4.63735,0
7,0,6.05275,0.008451586
8,0,8.38305,0.070116862
9,0,8.3404,0.137416527
10,0,9.29665,0.275876461
11,0,9.01905,0.238835559
12,0,9.6698,0.37719115200000003
13,0,10.13525,0.324499165
14,0,9.50275,0.366757095
15,1,9.5494,0.282658598
16,1,7.29925,0.15901502525000002
17,1,7.09815,0.010747079
18,1,6.8187,0
19,1,6.07035,0
20,0,5.94225,0
21,0,5.05495,0
22,0,3.07375,0
23,0,1.8704,0.000313022
0,0,1.57905,0
1,0,1.2639,0
2,0,1.5682,0
3,0,1.63975,0
4,0,1.65485,0
5,0,2.897,0
6,0,4.64775,0
7,0,6.29695,0.005947413
8,0,8.1002,0.064169449
9,0,9.1482,0.177796327
10,0,9.6322,0.243739566
11,0,9.3617,0.187186978
12,0,9.72655,0.186247913
13,0,9.70225,0.319595159
14,0,9.9338,0.43656093499999993
15,1,9.4604,0.323247079
16,1,7.19785,0.128443239
17,1,6.8082,0.007512521
18,1,6.3989,0
19,1,5.79825,0
20,0,5.42475,0
21,0,4.40635,0
22,0,2.7723,0
23,0,1.92695,0
0,0,1.6086,0
1,0,1.32875,0
2,0,1.5217,0
3,0,1.43855,0
4,0,1.69055,0
5,0,2.93395,0
6,0,4.89265,0
7,0,6.346,0.008555927
8,0,8.22705,0.04956177
9,0,9.06675,0.175605175
10,0,9.5167,0.345993322
11,0,9.5137,0.46535893149999996
12,0,9.47595,0.48925292174999996
13,0,9.6422,0.479131887
14,0,9.68445,0.408910684
15,1,9.28835,0.313334725
16,1,7.0709,0.13491235399999998
17,1,7.27875,0.013981636
18,1,6.39785,0
19,1,6.06015,0
20,0,5.213,0
21,0,4.8557,0
22,0,2.78255,0.000313022
23,0,1.71905,0
0,0,1.7414,0
1,0,1.48875,0
2,0,1.3923,0
3,0,1.12945,0
4,0,1.1982,0
5,0,1.49315,0
6,0,2.17045,0
7,0,3.10645,0.003234558
8,0,5.1594,0.02577212
9,0,7.92075,0.18770868100000002
10,0,8.85865,0.355905676
11,0,9.019,0.48226210350000004
12,0,8.98095,0.52013773
13,0,9.3055,0.491339733
14,0,9.5628,0.42320534249999997
15,1,9.0055,0.254904007
16,1,10.1233,0.098810518
