net_load,renewables,renewables_to_load_ratio,load.load
5127.833333,15461.83333,0.815008657,18972.5
6218,15322.16667,0.77498973,19777.91667
9906.083333,13578.25,0.64261055,21153.33333
17695.5,9011.333333,0.390143676,23236.66667
23573.83333,6216.75,0.243435341,25567.41667
24848.41667,6025.333333,0.226448737,26609.33333
24791.91667,5935.916667,0.224134756,26484.25
24399.16667,5611.333333,0.215384757,26048.83333
23631.58333,5202.583333,0.206293641,25223.41667
22155.91667,4813.083333,0.202723255,23735
20766.41667,4360.833333,0.195269235,22333.83333
19855.58333,4424.333333,0.206499141,21426
19275.75,4119.25,0.19835304,20766.08333
18912.75,4006,0.196885292,20346.83333
19027.91667,4128.583333,0.203791588,20258.91667
19689.75,4330.25,0.207851573,20833.41667
21091.08333,4713.583333,0.21181491,22245.41667
23244.16667,5099.083333,0.208008901,24519.66667
22494.58333,7185.5,0.277695297,25897.5
14924.41667,12818.33333,0.524880965,24496.08333
10204.75,15006.16667,0.663154167,22640.5
8187.5,14662.58333,0.703406632,20852.58333
6883.833333,14606.16667,0.74944701,19495.5
6015.916667,14753.33333,0.785674387,18778.83333
5822.25,14855.25,0.787543055,18863.58333
6533,14749.08333,0.755879181,19523.58333
9773.166667,13351.91667,0.637961447,20958.08333
16553.33333,9395,0.415518967,22718.75
21960.41667,6983.833333,0.278122613,25122.41667
22499.91667,7252.833333,0.280118374,25893
21993.5,7342.583333,0.288046639,25491.75
21316.16667,7415.083333,0.296918331,24972.33333
21263.41667,6650.333333,0.271744589,24469.08333
20708.58333,5888.583333,0.251801928,23381.41667
19681.91667,5482.583333,0.248456651,22067.33333
18891.25,5168.416667,0.243648599,21211.83333
18472.25,4409.083333,0.215115968,20491.08333
18125.91667,4180.166667,0.209197266,19982.33333
17783.41667,4316.166667,0.218452532,19758.75
17853.66667,4453.75,0.224251932,19862.83333
18825.25,4523.833333,0.220323683,20533.83333
20072.75,4486.666667,0.207147029,21660.41667
18569.33333,6801.333333,0.306784288,22176.83333
12001.66667,11876,0.553433573,21507.83333
7996.666667,13884.33333,0.693175511,20041.66667
6361.833333,13968.25,0.751825016,18585.5
5441.916667,13411.16667,0.780097585,17192.83333
5027.5,12875.16667,0.791077146,16275.83333
4924.666667,12929.83333,0.797782982,16208.5
5994.166667,12792.5,0.75298541,16994.33333
8419.333333,12019.33333,0.653981049,18418.25
15785.33333,8263.25,0.398769401,20908.66667
21058,6095.25,0.259832802,23470.5
21938.91667,6573.666667,0.267334106,24589.58333
21584.91667,6538.5,0.267798141,24414.83333
21223.08333,6331.416667,0.264377003,23948.25
20491.41667,6528.75,0.278776506,23423
19645.25,5872.083333,0.26104118,22491.41667
18322.25,5809.5,0.271993225,21365.25
17287.41667,5804.083333,0.28259758,20540.91667
16528.08333,5599.916667,0.282598038,19815.58333
16306.5,5164.083333,0.268818228,19209
16019.41667,5145,0.272321161,18893.08333
16207.5,5091.916667,0.26844883,18968.16667
16499.25,5389.583333,0.278918244,19322.08333
17120.5,5758.583333,0.285841945,20140.33333
16162.33333,7496.583333,0.360886622,20759.08333
11606.25,12080.58333,0.572856756,21085.08333
8866.833333,14345.66667,0.67503013,21252.25
7739.166667,15376,0.732612515,20989.58333
7496.166667,15316.33333,0.735963686,20810.75
7730.833333,15068.91667,0.721626061,20882.83333
7938,14433.16667,0.705207661,20465.16667
9387.5,13383.75,0.643906017,20793
12686.16667,11282.41667,0.519867483,21737.41667
18920.5,7527.916667,0.326107271,23160
22967.66667,6246.666667,0.248015135,25186.66667
23562.08333,6852.583333,0.263923379,25964.16667
23543,6517.916667,0.251823815,25882.75
23122.91667,6420.25,0.25371363,25307.08333
22355.5,6274.5,0.256701294,24442.41667
20933.83333,5920.166667,0.256993322,23034.58333
19390.5,4861.083333,0.225491701,21547
18679.41667,4791.416667,0.23126685,20718.25
18310.58333,4511,0.224318724,20108.58333
18160,4321.166667,0.218909568,19739
18261.33333,4300.083333,0.217799573,19743.41667
18927.58333,4395.833333,0.2157443,20378.41667
20522.83333,4782.083333,0.218830034,21858.41667
22925.41667,5672.916667,0.232722539,24373.5
23846.16667,6176.333333,0.2364394,26116.58333
21147.25,7681.583333,0.300290127,25622.58333
17802.5,9574,0.391369702,24481.66667
14455,11305.25,0.491509744,23020.75
12687.33333,11572.08333,0.525207243,22033.41667
11908.25,12144.16667,0.550571915,22057.5
13301.5,10659.58333,0.479285919,22241.91667
14890.33333,9768.416667,0.436354899,22386.91667
16635.91667,9521.916667,0.408233577,23329
20492.25,8175.833333,0.330160696,24841.33333
24986.75,6261,0.231830272,27036.58333
26073.91667,6382.833333,0.22783134,28016
25745.91667,5936.833333,0.215569157,27539.16667
25094.25,6198.916667,0.230325621,26918.66667
23944.08333,6279.5,0.241972692,25954.33333
22554.08333,5985.5,0.244269845,24506.16667
21030.91667,5710.916667,0.249590887,22879
20324.41667,4995.583333,0.225714886,22127.08333
19840.83333,4345.416667,0.20186067,21527.16667
19359.41667,4326.666667,0.205519906,21048.83333
19526.41667,3932.75,0.187390306,20988.08333
20240.66667,4050.416667,0.187951222,21550.33333
21893.08333,4721.333333,0.204518616,23077.25
24424.75,5528,0.216286818,25557.83333
24436.41667,6717.916667,0.250233636,26863
18186.41667,10253.5,0.405975611,25355.16667
13398,12623.83333,0.544695742,23202.33333
10671.08333,12862.33333,0.608201805,21169.25
8806.583333,12662,0.646101197,19599.41667
8077.333333,12538.08333,0.663492271,18898.33333
8046.5,12417.41667,0.663027829,18728.66667
9217.333333,12125.16667,0.625074333,19407.5
12198.75,11073.16667,0.531369493,20878.58333
19227.83333,7509.166667,0.326452588,23160.08333
25109.66667,4868.333333,0.18776074,25979.41667
26481.25,4937.666667,0.181166159,27255.66667
26554.83333,4797.75,0.176292211,27214.33333
26166.91667,4802,0.179183353,26799.66667
25413.41667,4804.916667,0.184951669,25982
23929,4842.166667,0.197441687,24525.75
22336.5,4279.583333,0.186288997,22967.66667
21769.08333,3656.916667,0.163732668,22333.08333
21040.25,3004.916667,0.138607622,21677.41667
20698.75,2891,0.135716445,21301
20689.08333,2931.416667,0.138053021,21234
21104.41667,2995.333333,0.138232455,21668.08333
22598.91667,3769.416667,0.162200085,23217.08333
24932,4798.083333,0.187227211,25618.41667
22894.5,7744.583333,0.2890533,26848
11769.25,16184.83333,0.64781053,25086.91667
5819.5,19727.33333,0.862949712,22876.25
3683.416667,19803.25,0.94972522,20864.91667
2309.416667,19030.16667,0.984035561,19342.75
1663.5,19362.66667,1.034699594,18714.16667
2361.916667,18683.66667,0.993655526,18817.16667
7771.916667,13946.91667,0.705676779,19773.08333
11137.08333,12507.41667,0.593346118,21111.25
18746.25,7948.083333,0.344235729,23282.66667
25353.08333,4746.166667,0.183407313,25934.5
26908.83333,4494.166667,0.165223948,27200.41667
26609.33333,4752.5,0.176098766,26989.41667
26077.75,4778.583333,0.179859471,26566.91667
25334.66667,4509.666667,0.174502713,25842.25
23888.33333,4199.083333,0.172352461,24361.08333
22388,3894.333333,0.170580609,22829.16667
21621.41667,3289.5,0.148553111,22139.16667
20925.16667,3128.75,0.145328343,21528.66667
20610,3035.666667,0.143752001,21117.41667
20505.16667,3062.666667,0.145762054,21011.33333
20771.25,3488.833333,0.162906386,21413.75
22283.58333,4008.5,0.174285822,22982.25
24526.33333,4849.166667,0.190885991,25402.75
22896.33333,7432.25,0.280465898,26546.75
16020,12258.25,0.48767895,25182.58333
11672.66667,14445.08333,0.615796215,23478.16667
10073.58333,14410.58333,0.650842918,22140
9973.083333,13406.08333,0.631716964,21220.08333
9853.583333,12885.75,0.62332385,20673.16667
10247.58333,12433.16667,0.596335383,20850.5
11981.33333,11541,0.540404448,21364.58333
14143.91667,10512.33333,0.474775537,22161.58333
20445.66667,6302.833333,0.267470494,23742.25
25583.58333,4129.916667,0.15875445,26026.83333
26564.16667,4485.166667,0.166446427,26948.66667
26229.75,4771.583333,0.179276088,26616.5
25452.75,4586.25,0.17646161,25994.08333
24580.5,4435.166667,0.176071014,25185.75
23149.08333,3954.583333,0.166660239,23718.25
21663.83333,3121.083333,0.140480457,22196
20908.08333,2936.5,0.136926094,21447.66667
20075.33333,2976.666667,0.143637179,20727.16667
19584.08333,2908.166667,0.143826661,20221.25
19415.58333,2985.583333,0.148890631,20051
19863.16667,3404.583333,0.166880225,20399.83333
20963.58333,3769.25,0.173647218,21704.75
23047.83333,4196.083333,0.174877244,23989.83333
23420.91667,5665.583333,0.221379146,25574.91667
20185.58333,8247.166667,0.324864194,25406.25
17699.08333,9485,0.387482231,24486.08333
15304.91667,10582.83333,0.450674704,23495.91667
13364.5,10529.33333,0.475314351,22152.25
12279.75,10578,0.497417595,21270.75
10858.16667,11537.66667,0.554168605,20820.08333
12126.5,10782,0.510283451,21134.66667
14244.16667,10158.41667,0.464581105,21900.25
19008.16667,7464.5,0.322959577,23209
23440.08333,5398.916667,0.214077283,25231.83333
24362,5218.416667,0.201055018,25954.5
23899.33333,5282.583333,0.207057806,25509.08333
23634.91667,5011.666667,0.200263822,25027.25
22841.58333,5106.416667,0.209020804,24427.83333
21574.5,4722.083333,0.202531408,23307.25
20228.91667,4290.583333,0.194943452,22004.16667
19553.58333,4031.5,0.188944527,21334.25
19159.66667,3660.916667,0.177610445,20610.25
18761.25,3455,0.172305997,20050.5
18577.25,3397.666667,0.171620684,19797.91667
18605.91667,3598.666667,0.180847372,19899.25
19114.16667,3832,0.188477201,20329.66667
20006.33333,3970.333333,0.186505448,21287.41667
17725,7068.75,0.32818098,21565.83333
11175.08333,12431.75,0.598120821,20824.75
7675.833333,14079.08333,0.721448065,19528.58333
6853.666667,13456.16667,0.744131335,18085.75
5994.666667,13304.16667,0.774986318,17167.75
5749.25,13005.83333,0.765605511,16987.83333
6796.333333,12472.83333,0.71272376,17506.33333
8546.083333,11885.75,0.638625746,18608.41667
10708.08333,11152.41667,0.564545278,19787.41667
16287.41667,7809.75,0.37018535,21200.91667
21676.33333,4922.666667,0.211519035,23287.91667
22724.33333,5144.583333,0.212839902,24171.33333
21922.25,5637,0.235943659,23893.91667
21209.66667,6038.916667,0.257486883,23453.08333
20594.5,6079.916667,0.265117167,22933.5
19710.83333,5259.583333,0.239326092,21968.5
18402.91667,5145.083333,0.246340486,20894.08333
17498.33333,5355.083333,0.26427552,20262
16569.08333,5602.416667,0.285789123,19610.5
15642,5922.583333,0.310418517,19080.5
15517.41667,5884.083333,0.311857945,18867.58333
15084.16667,6332.75,0.33839067,18715.41667
15568.33333,6295.5,0.331568433,18987.91667
15368.33333,7101.833333,0.360455258,19693
12844.16667,9883.083333,0.493278137,20033.16667
6848.583333,15491.08333,0.782505847,19815
4263.5,16979.83333,0.899338713,18884.08333
3347.666667,16727.91667,0.943985508,17720.41667
3489.25,16054.08333,0.932623005,17214.83333
4159.333333,14633.91667,0.884441511,16545.41667
4274.833333,14613.75,0.88102828,16590.16667
5244.166667,14539.83333,0.836365742,17389.75
7079.166667,14152.58333,0.759094283,18654.66667
12228.41667,11464,0.558662869,20663.41667
18942.33333,8080.916667,0.344917567,23480.41667
20765.33333,7832.166667,0.313659721,24970.5
20614.33333,7779,0.312732981,24875
19536.75,8544,0.349697203,24436.91667
18640.91667,8768.583333,0.369243225,23754.58333
17109.66667,8434.833333,0.376335459,22412.41667
16291.16667,7686.166667,0.361911638,21234.58333
15535.16667,7599,0.370924196,20490.58333
14836.08333,7591.75,0.382631197,19842.25
14379.16667,7653.416667,0.392364843,19505.83333
14595.25,7502.583333,0.384372732,19520
15483.75,7397.25,0.368278929,20090.25
17293,7765.333333,0.359084569,21627.5
19917.66667,8037.5,0.333337883,24132.75
18984.25,9986.5,0.391973634,25496.58333
12034.75,15658.66667,0.645018368,24332.33333
8490.916667,17256.91667,0.767647208,22490.16667
6600.5,17374.66667,0.828763924,20972.91667
5242.25,16849.33333,0.853582489,19742.16667
4779.083333,16379.16667,0.867428748,18883.83333
5202.25,15683.33333,0.837479084,18726.75
5906.5,15257.75,0.8014948,19043.5
8448.25,14368.41667,0.706642829,20353.75
15443.5,10198.91667,0.457250341,22491.25
22858.58333,6060.833333,0.239656877,25325.91667
24799.91667,5704.25,0.212942897,26788.25
25159.75,5188.75,0.19558636,26527.66667
24542.25,5449.166667,0.210018906,25955.75
22831.41667,6166.333333,0.245840929,25092.08333
21304.66667,5933,0.250867365,23653.58333
20107.66667,5455.75,0.244552871,22304.16667
19437.58333,5141.083333,0.239326805,21483.16667
18910.83333,4787.416667,0.230231496,20792.08333
18741.58333,4326.583333,0.212142767,20391.33333
18907.16667,4156.75,0.204571257,20319
19344.41667,4503,0.215333825,20909.5
20495.83333,5149.416667,0.231366907,22245.33333
22872,5685.583333,0.230466696,24678.16667
20873.41667,8627.916667,0.33535551,25772.75
12189.33333,15141.66667,0.629616369,24126.66667
7584.75,17274.16667,0.786713971,21974
5450.5,17038.91667,0.843019707,20215.33333
5023.166667,16177.58333,0.845593835,19130.75
5622.083333,15281.16667,0.817856461,18684.08333
6233.166667,14743.91667,0.776473074,18991.41667
7577.916667,14025.5,0.722348735,19420.08333
10422.83333,13358.08333,0.644117132,20773.75
17723.58333,8130.666667,0.362176425,22624.33333
24520.33333,4558.75,0.181049217,25227.58333
26273.33333,4470.25,0.168428138,26540.91667
26040.16667,4297.833333,0.163573676,26274.16667
25546.41667,4388.416667,0.170186652,25788.16667
24715.16667,4282.916667,0.171402923,24982.58333
23343.25,3970,0.167725462,23678
21852.83333,3434.583333,0.154500591,22215.08333
20983.25,3326.416667,0.155760313,21356.66667
20317.25,3016.916667,0.146086311,20650.91667
19704.58333,3013.166667,0.149517889,20153.58333
19468.83333,3254.583333,0.162165805,20068.91667
19991.25,3597.75,0.17388323,20683.5
21321.66667,4776.25,0.215399133,22163.58333
23561.83333,5463.333333,0.222076444,24598.5
21727.66667,8120,0.31659217,25688
13203.33333,13853.66667,0.578801495,24015.08333
8519.5,15998.41667,0.72739175,22005.58333
6527.25,15862.33333,0.790385816,20084.58333
5308.333333,15630.75,0.832858552,18767.66667
4576.833333,15612.25,0.857032027,18216.83333
4575.333333,15683.25,0.857275304,18293.66667
5469.666667,15897.16667,0.833634346,19078.66667
8440.083333,14727,0.718835273,20511.5
15871,10197,0.457847016,22435.58333
23072.25,5982.583333,0.240360896,24955.33333
24782.58333,5577.166667,0.212244157,26277.33333
24251.08333,5930.916667,0.228502351,25958.41667
23688.5,6020.333333,0.236727888,25429.41667
23171.16667,5665.166667,0.229015715,24735.16667
21853.33333,5212.666667,0.222398406,23440.66667
20480.66667,4877.083333,0.221400009,22030.08333
19852.66667,4465.583333,0.210137812,21249.5
19118.66667,4211.666667,0.20468351,20577.5
18560,4122.916667,0.206060841,20009.58333
18298.5,4290.166667,0.215686202,19890.75
18673,4914.25,0.240564043,20422.75
19954.83333,5609.583333,0.256116351,21892.08333
22147.83333,6298.5,0.259952829,24233
19984.5,8863.083333,0.351823654,25234.83333
11878.33333,14860,0.630145021,23650.08333
7360.166667,17236.5,0.793387664,21741.66667
5581.666667,17052.25,0.85424597,19974.33333
4042.666667,16798.25,0.895252338,18765.33333
3445.583333,16809.91667,0.920416943,18263.75
3617.916667,16808.58333,0.908182088,18510.58333
4693.666667,16513.83333,0.860982036,19186.58333
7470.666667,15673.83333,0.76156747,20609.58333
15478.91667,10460,0.466958391,22554.08333
23311.58333,5656,0.22814219,24862.83333
24877.08333,5477.416667,0.210343177,26040.33333
24453.91667,5574.083333,0.217108134,25674.5
23922.83333,5673.333333,0.225847717,25123.33333
23266.5,5465.25,0.223485617,24450.5
21958.25,4886.166667,0.211712621,23071.75
20667.91667,4453.166667,0.205134134,21701.83333
19925.5,4212.25,0.200872301,20973.41667
19220.25,4072.333333,0.200807556,20277.91667
18805.75,3699.416667,0.188068837,19669.75
18633.91667,3750.583333,0.191932506,19541.08333
19100.75,4003.416667,0.199534333,20063.16667
20501.75,4575.583333,0.213069688,21463.83333
22458.5,5301.75,0.224280028,23626.41667
19774.33333,8734,0.356462265,24542.58333
11309.83333,14867.91667,0.646540862,23060.25
6853.416667,17238.75,0.811899644,21246.75
4502.25,17335.5,0.880804255,19687.08333
3610.916667,17131.5,0.914918736,18726
3580.083333,16724.25,0.909385809,18390.83333
4291.833333,16207.91667,0.87090796,18612.33333
5974.166667,15380.83333,0.793194226,19405.33333
10095.08333,13345.16667,0.64112469,20861.91667
17523.58333,8315.333333,0.368253835,22719.41667
23203.16667,5381.083333,0.218293889,24673.16667
24779.58333,5213.083333,0.203504609,25617.25
24244.83333,5114.5,0.203453634,25138.83333
23837.08333,5253.833333,0.212628672,24709.58333
23165.5,5146.416667,0.213998091,24052.08333
21888.33333,5082.083333,0.220115653,23092.16667
20414.08333,4854.833333,0.222131415,21856.91667
19145.58333,4735.416667,0.225875294,20961.66667
18328.08333,4691.166667,0.232608851,20175.16667
17198.58333,4943.25,0.252726041,19561.16667
16398.91667,5228.083333,0.273628719,19106.83333
16670.41667,5276.833333,0.275197124,19175.5
17415.5,5245.416667,0.265954432,19723.75
18196.75,5404.833333,0.261834821,20637.16667
16187.5,7559.916667,0.362558002,20885.16667
10221.08333,12490.91667,0.621912295,20119.08333
6744.916667,14799.33333,0.769063949,19246.91667
4975.666667,15789.5,0.853891012,18495
4243.833333,15809.66667,0.887677129,17812.91667
3978.25,15540.83333,0.896917494,17327.83333
4006.5,14982.75,0.892651421,16784.66667
4497.833333,14764.91667,0.868378959,17008.5
6634.75,13926.08333,0.769516131,18117.66667
13253.83333,10320.75,0.511859441,20314
20600.16667,6544.25,0.285531574,22973.91667
22425.33333,6456.583333,0.264123502,24445.33333
